,R(0.01),R(0.02),R(0.03),R(0.04),R(0.05),R(0.06),R(0.07),R(0.08),R(0.09),R(0.10),R(0.11),R(0.12),R(0.13),R(0.14),R(0.15)
2025-08-22 05:00:00+00:00,2968.2231504398806,2502.473774914688,2223.2729744758835,2049.319940721056,1949.7736952785708,1828.6142193668638,1727.5051065431835,1761.2625342910906,1566.7810864049316,1633.4604387371583,1544.2352555607868,1501.625781474715,1452.776212228273,1254.173805063816,1376.8110487769882
2025-08-22 06:00:00+00:00,2918.80505242425,2622.28117129414,2361.9816756511063,2271.2635088459865,1961.0319943526993,1873.7176750274011,1782.7851986357273,1708.3536137746996,1629.9886474013183,1557.1577627695806,1485.9869314242533,1465.3885532800996,1403.271092952862,1237.604187352983,1309.4943358839155
2025-08-22 07:00:00+00:00,3545.5204872678296,2999.600322342332,2649.190371227116,2599.733958549441,2145.8414073273743,2089.4643167630347,2014.8301736635112,1892.2974827670987,1796.8782853769007,1699.1778969466905,1600.8434770546228,1549.1260859894246,1512.6535115929291,1362.680661196624,1293.3838894081928
2025-08-22 08:00:00+00:00,4651.823594405039,3873.424712220054,3419.746758380781,3389.0307394840056,2853.29379805801,2802.6634387910453,2720.2688600276742,2487.7071466984416,2397.005913590605,2202.898093561482,2058.9729543428402,1959.6529559887858,1919.7443667254556,1806.6519354991906,1580.8860843098373
2025-08-22 09:00:00+00:00,6145.481696828298,5165.377171800254,4634.956455585532,4577.118725507316,4168.133528726379,4062.3779309260135,3928.8221220421765,3629.2698144995593,3487.359591372093,3249.8478361197485,3053.547073518952,2882.4972327863507,2827.3956368857034,2734.510871299506,2452.52471788229
2025-08-22 10:00:00+00:00,7346.544493170866,6438.139432571294,5836.715876279744,5735.629120298076,5438.013346206859,5250.014348819383,5057.4961421042935,4604.4476512363,4550.358356742934,4146.059064136298,3910.6637940746114,3702.3923489881745,3593.100136926263,3543.36974020828,3164.538533670431
2025-08-22 11:00:00+00:00,8019.737848131415,6932.074771070002,6096.7481999308,5792.421238853785,5552.307386789973,5298.92539207598,5105.209555674373,4575.580300968366,4568.575745469141,4077.0652169289388,3784.9167508951323,3569.8100949830405,3417.511653884074,3372.00537017687,2954.5356805499396
2025-08-22 12:00:00+00:00,8510.239400519735,7678.5897075991525,6970.894517014276,6677.562658073897,6392.845932744942,6085.948254349492,5831.096751617144,5393.169939094965,5339.32448343149,4921.074326711005,4661.57109223037,4470.66011196193,4305.712610154718,4178.341564874736,3922.547371218745
2025-08-22 13:00:00+00:00,8596.620557296228,7786.012186027692,7084.661799392408,6727.5353465223125,6433.029583953747,6094.616358456904,5825.361354236498,5486.98917694603,5375.0536189646955,5054.899738395812,4809.197603910507,4635.657283727174,4477.068591751555,4294.009174671857,4109.232008735329
2025-08-22 14:00:00+00:00,8460.079398012665,7606.639094659946,6921.813657878924,6536.033227843789,6306.815471383834,5947.921873507563,5673.475193437433,5411.699891304255,5257.9333210372715,5035.182185386915,4792.85505817183,4622.591481338513,4483.1383709429065,4280.395497761976,4046.0449212449894
2025-08-22 15:00:00+00:00,7813.344911105363,6912.855810162386,6195.674277143662,5709.009321450219,5562.302714432884,5197.161495438548,4945.544009415858,4747.71666341928,4581.076022555295,4422.742299430269,4187.812787863713,4038.2181058114584,3903.2095906734066,3703.7953895792743,3579.822157469418
2025-08-22 16:00:00+00:00,6937.69236230776,6261.624991078672,5663.309329933938,5221.094686117511,5133.789270056892,4768.953230545958,4518.844619595089,4372.68657946476,4238.7724547841135,4128.483048378897,3943.278068212232,3817.817749266869,3700.457644220296,3521.7477155875677,3451.1966765230754
2025-08-22 17:00:00+00:00,5856.186845184093,5159.626529388166,4597.051741218886,4114.920041745223,4152.217670269441,3802.194811561254,3581.2534089221735,3516.5689664176243,3366.5012277413116,3351.513011038056,3189.7692484827858,3083.1883160288853,2988.238958126545,2832.9472479544565,2845.749840186363
2025-08-22 18:00:00+00:00,4305.020501058418,3822.463723837347,3333.6392155247595,2836.1188237918686,2733.442853790264,2452.1368205599647,2286.2779670615782,2235.6547042930833,2172.2697236451786,2121.9629513027394,2015.356164335557,1986.771036636179,1879.9572956068587,1752.8669760863995,1842.3612872124286
2025-08-22 19:00:00+00:00,3245.8239644130954,3063.6981299486797,2780.270830070105,2476.27465515519,2039.2857535199437,1863.8864779511277,1734.2241610461133,1720.9928505476855,1699.8190384786285,1653.0866020644098,1632.1167200048221,1661.384496475599,1589.0446714042482,1464.5912874840797,1508.2727586464316
2025-08-22 20:00:00+00:00,3324.712928266141,2732.568743112999,2492.941013167241,2274.161529162324,1940.5788070324052,1819.7372182558538,1707.5743883624164,1815.2732594430709,1600.5711423977627,1750.6771063353153,1712.8928028677983,1679.471738813394,1682.7813885938813,1560.1263216678417,1477.9230275913142
2025-08-22 21:00:00+00:00,3277.780919334451,2577.0062931416905,2262.388656341056,2016.7746269453855,1969.4533645485208,1835.6163056058358,1729.110217728732,1702.5153778539461,1550.5154058927073,1579.9925348070828,1504.841654202697,1416.03645205668,1399.1443591639545,1392.0084480067235,1227.6419440638856
2025-08-22 22:00:00+00:00,2823.636467663251,2233.5330919058833,1859.2113892443158,1519.6576948295042,1538.1831731478305,1404.3724597747641,1315.2053873976256,1166.1434455431663,1135.3971986209508,995.8020593222973,902.5536723600671,841.2023988453584,757.0573002375168,797.1775595387153,625.6272050772386
2025-08-22 23:00:00+00:00,2367.0424477263514,2205.029236776194,2019.028332769296,1747.8076095459983,1597.0107162358763,1483.5054808127752,1376.9554093256884,1308.8135154983684,1269.4881556668333,1151.8603090863762,1126.706666311722,1128.2064476419328,1023.0410846119776,982.3969893028043,1047.6689444152216
2025-08-23 00:00:00+00:00,2367.8975015156393,2167.605770579852,2038.047130410312,1852.6052259901044,1744.630837705212,1634.6961602010051,1523.7679713341568,1559.8080361032844,1420.8306066375735,1444.1864097272046,1430.307030182259,1409.4361467943745,1353.3746658744858,1261.6158050734884,1225.7908035400687
2025-08-23 01:00:00+00:00,2255.809798849892,1939.675473083651,1763.5708749321457,1561.428047946476,1460.5844007184824,1369.1424098303796,1278.3770268157277,1296.8773183042613,1156.6208778099972,1170.0704770490665,1127.3788418733893,1109.2616601779227,1046.224546559457,943.4072795527973,861.1834931393423
2025-08-23 02:00:00+00:00,2259.4901340481993,2135.7395014797657,2089.2915753506313,1973.6516792888906,1865.644277891959,1773.0854862839915,1655.716258759152,1728.7471884727383,1549.1091855320265,1610.637022631774,1596.3826305924813,1584.6211852635497,1525.0864596821812,1376.2100755987085,1511.3657986880316
2025-08-23 03:00:00+00:00,2345.6769063816464,2191.448374817566,2156.909260681299,2085.756517457008,1997.244033974046,1907.1985618829312,1786.1575675183303,1848.3732063602256,1665.8668510567113,1733.1905499008462,1704.1116033617436,1684.223657317365,1629.203804796649,1469.0338998428197,1516.1167404306834
2025-08-23 04:00:00+00:00,2437.3248303746623,2262.252447926541,2231.275646573191,2188.7248112065317,2093.4845405891756,2006.2823020035357,1882.2008072956742,1927.858041839463,1751.0089403146922,1810.6802233041162,1769.9678528207041,1747.9224693219912,1691.7594596557647,1522.8667875353349,1638.7743425973858
2025-08-23 05:00:00+00:00,2610.2787644704404,2378.7268463551227,2364.2358910436524,2343.945976789979,2232.059301398858,2150.1508727516557,2019.0620677847473,2069.440919120545,1871.8852978342693,1947.962266400984,1894.4635957943538,1871.1252917044767,1814.7366454424227,1627.7486335978028,1785.0399319222088
2025-08-23 06:00:00+00:00,2713.306688087043,2509.878468938321,2455.696329793758,2476.631510978732,2166.924342505583,2115.6448986207542,2001.4787831526664,1950.0810754419508,1845.6827874474147,1801.3241238463015,1742.1111435725652,1735.4483311759577,1666.4891696372215,1500.9185655925357,1592.4835375880284
2025-08-23 07:00:00+00:00,3362.7660493108124,2902.0041959409355,2688.5233235647866,2763.135521478769,2173.8767605228277,2172.616594890016,2096.9055704985512,1907.935060627562,1873.9488407478493,1704.158573142191,1604.5720840554714,1578.4808374935565,1527.102997676473,1398.702424565392,1232.4311151911643
2025-08-23 08:00:00+00:00,4918.731392423135,3842.316765676427,3417.778154778811,3447.6134785642316,2940.7566391580476,2924.2566444042313,2845.1134231333344,2628.7541959636437,2463.5409336670273,2338.6595486190017,2151.3584194103532,2024.397352052736,2009.1283507062726,1896.8814484656104,1624.7300005716352
2025-08-23 09:00:00+00:00,6272.641295792466,5087.863291453301,4497.616419397524,4436.64919664439,4034.659578362902,3955.2866810746746,3840.31005136585,3438.4511851626266,3345.076996882166,3021.577096993038,2772.003395843876,2589.8586334446773,2518.3043523230917,2471.2570447214493,2111.1668303425213
2025-08-23 10:00:00+00:00,7577.851942204175,6566.132011275902,5948.175335337048,5878.966696089239,5576.530376604718,5400.676205467997,5210.952271211467,4694.835809956654,4667.506622540754,4215.720877142987,3947.5763115475056,3726.6225530747033,3612.9509329090433,3584.140536572955,3192.892732880555
2025-08-23 11:00:00+00:00,8447.79436577205,7348.56742847987,6578.665502903339,6360.819757211488,6133.571818788034,5877.192898887555,5657.9650329334545,5098.481319614933,5090.650042758269,4591.578044580434,4280.024414796135,4047.5425294185006,3897.2621959923526,3850.704144763611,3444.3370136748454
2025-08-23 12:00:00+00:00,8897.986514355616,8006.155069294968,7327.291790313942,7062.539807484583,6780.185794114412,6469.899825519256,6196.546556228706,5738.600975599344,5675.682279169814,5252.208567689329,4965.362560837901,4768.905276681886,4593.9056983873015,4452.7708649469605,4250.425317948404
2025-08-23 13:00:00+00:00,8932.772608625299,8096.636068228079,7447.633138809782,7126.109564308426,6808.857164955356,6468.915430008379,6179.098903341659,5845.332164562806,5712.297095223279,5408.515274936122,5144.472566382756,4973.441147866393,4807.368852585292,4594.689712806106,4460.985301063738
2025-08-23 14:00:00+00:00,8695.731634254156,7695.7476129302595,7000.895717723321,6600.132425019659,6378.695814452418,6020.301509174253,5742.585239236774,5503.937078164443,5307.16080516556,5128.0064540919775,4855.473793146484,4683.546251088883,4543.768306429414,4310.794419970116,4102.6623052430405
2025-08-23 15:00:00+00:00,8058.5304698202235,7240.475729459267,6659.569865621783,6265.693372338621,6116.970696047105,5747.06119305969,5459.750276652179,5295.071543032882,5096.917048742154,4987.2679402787035,4753.66366821275,4606.92385279464,4474.170722488227,4238.564798145519,4181.242171358357
2025-08-23 16:00:00+00:00,7162.737717028791,6534.352891952894,6086.285653195107,5732.830923456211,5658.48278699267,5290.925907898414,5002.74254527919,4904.391754088429,4722.475257128706,4681.6086051556595,4493.92344229883,4373.038347142123,4257.588338684211,4037.741904726263,4067.791569113073
2025-08-23 17:00:00+00:00,5984.442878099893,5331.132745795767,4926.262269281957,4536.658569226929,4561.703118419391,4218.86019203961,3964.1348166756798,3935.158065119991,3752.3754908460032,3793.1633970450566,3626.893065788492,3533.499828139684,3435.920358248979,3244.301899240003,3342.167815616369
2025-08-23 18:00:00+00:00,4375.772760858599,3889.0127896852355,3538.9329424642347,3140.600818285937,2983.856811293037,2724.2021722888603,2536.147300669916,2505.524614157177,2422.2679993388374,2415.1306006747327,2299.841173366469,2286.4257625466853,2181.3348696009125,2027.2388372058267,2180.698222412364
2025-08-23 19:00:00+00:00,3337.772436929932,2939.097501300137,2699.059591312798,2439.367441251401,1985.1466480538365,1838.7239697530094,1709.179275391376,1711.0990089795814,1648.6354764011994,1657.7022587790561,1601.9011706213205,1630.7898563917115,1569.0094576857082,1432.2787439482563,1495.895329740728
2025-08-23 20:00:00+00:00,3402.9554905851546,2652.0278763762763,2457.1994849980547,2289.7959879955815,1925.4702964298194,1835.2988723295712,1722.950379700531,1810.5080224925478,1587.7559140045123,1746.6573280151279,1678.441315015174,1646.1544723834813,1650.6934174113994,1533.699233277628,1476.296111339143
2025-08-23 21:00:00+00:00,3476.9621086532425,2700.1148330880605,2463.621994707042,2311.5510962644767,2183.249069600577,2082.7389606659926,1966.8495105489565,1900.0825159513188,1758.6739278169262,1768.7174878739388,1673.3607045399913,1586.6306620169053,1568.8291338651543,1569.929147182338,1414.0941959803022
2025-08-23 22:00:00+00:00,3287.0225573645585,2535.4089186207566,2208.7707674336125,1956.5369250935692,1890.3101085627495,1788.5803901479449,1688.6248592158445,1494.3359021008873,1454.6950051601452,1298.792199677846,1172.2992696167712,1100.422644330385,1018.3565325180825,1064.379282064423,864.6582312550454
2025-08-23 23:00:00+00:00,3063.3333546047215,2582.835705819394,2370.0406342417627,2111.823959189169,1994.0095874622348,1889.995576302943,1771.3319885681085,1673.278492443318,1579.5937383212295,1475.7167661375497,1392.0730422843371,1360.2782200445326,1255.6594832654773,1220.141288284205,1268.569983491885
2025-08-24 00:00:00+00:00,2998.8950152012912,2710.379361317013,2588.824860095505,2433.9346122459465,2311.341705786028,2199.887948261552,2064.743230008615,2011.8419470625377,1901.9815160451435,1846.9350252730292,1792.0105599392955,1759.0017969080182,1675.566863815271,1599.7119824782494,1543.8312755202787
2025-08-24 01:00:00+00:00,2907.0043656766757,2398.8654639041233,2178.737030747714,1962.5442611239378,1872.9525572296225,1771.1986635777612,1664.4313892842692,1642.0597066219125,1485.9231096252806,1481.3763375036979,1391.0420853411451,1355.362273795843,1278.9071091924015,1169.5897378098998,1086.8245330506143
2025-08-24 02:00:00+00:00,2749.980129999647,2403.077002943286,2264.9712391630674,2087.181690235411,1991.993271058578,1888.6487328235235,1769.7012817084033,1809.4445233581027,1617.1669332113706,1662.9193046296532,1598.2928764949975,1576.497156151796,1501.230939202258,1342.4052185765759,1467.354375115974
2025-08-24 03:00:00+00:00,2627.5880000611287,2316.5625227849814,2194.3486428760007,2053.0082114991346,1954.4996059848927,1855.8003166649723,1740.349424586424,1793.0607358094894,1597.8558017591276,1661.8322493249325,1599.815435704837,1580.0941708205537,1513.3481400848068,1334.7285617625603,1411.2286168861647
2025-08-24 04:00:00+00:00,2572.26858315985,2244.540681404993,2124.4785585210666,2008.0788200499155,1908.1653963872814,1815.6146088591377,1704.6546199637487,1766.8660781474719,1562.521191770502,1645.1085885793582,1579.874208403493,1558.4202491481592,1500.3543098772461,1308.3705221013442,1424.0884977082023
2025-08-24 05:00:00+00:00,2518.593776929374,2131.9467830508074,1985.742544334069,1859.2848152613878,1748.5026906048224,1665.4414318830313,1565.2712727237486,1628.5968859856112,1417.2343196402871,1504.2941468019635,1430.511628914901,1410.316387783976,1353.5127260992122,1155.1507524595181,1301.6712667934698
2025-08-24 06:00:00+00:00,2497.7221050330045,2248.806372110179,2103.202138932109,2054.165100553906,1727.8998260426706,1678.7241449973444,1593.4812512509525,1556.920973034812,1452.689440226768,1412.3312547954483,1351.5126709622673,1351.474995146491,1286.3139311754057,1112.4353470896058,1173.3443157886395
2025-08-24 07:00:00+00:00,3123.091343082171,2712.1652128742244,2445.4157822881753,2492.1608691883703,1854.5434328227384,1859.326532223302,1808.2345686167355,1629.9348336131006,1608.9500740675794,1431.6475824391637,1346.2641225803818,1328.0237135515854,1284.4911688538996,1150.1572747582977,954.8572462878146
2025-08-24 08:00:00+00:00,4809.1257108647915,3479.2009733415325,2956.972379924082,2847.3114109823982,2659.2648405215514,2598.4728148006434,2529.1996847681585,2462.217150805409,2137.642171061183,2201.153841328607,1996.6531899666952,1824.4512546744554,1843.3893074658517,1704.0618591144193,1498.9803549078424
2025-08-24 09:00:00+00:00,5105.655674004658,4017.781467386274,3316.9779381703265,3008.4930616362835,3040.266616224362,2888.418413769112,2796.7599573082553,2457.54838157387,2375.1315091247743,2090.3635553728454,1850.5889495102965,1674.879053717621,1575.6063949213967,1559.138579464634,1344.4442319481568
2025-08-24 10:00:00+00:00,5049.867656123137,4814.873268702799,4195.200228987345,4049.1704713215695,3524.764196229302,3381.7964499970767,3277.1121783440176,2667.561072223627,2965.454642884666,2280.5787604271245,2123.0933575179697,2044.7663220511677,1876.757655210804,1900.1716003418405,1517.3236597876603
2025-08-24 11:00:00+00:00,6616.53140884278,5399.683725487044,4650.270155690076,4374.999259909237,4227.515786684842,4015.425143384131,3878.0129299567125,3683.5693642322112,3452.503867754869,3354.40859896033,3121.9643229831017,2911.316524357986,2880.4643920179115,2748.203983760661,2500.383474562619
2025-08-24 12:00:00+00:00,6569.4309592203535,5883.506491977772,5204.028368630785,4874.645998722815,4689.540053450539,4433.992873845331,4255.295982046013,3887.5542679147547,3869.8447206176243,3499.7192206278014,3295.1529039884626,3140.4457848697857,3002.61299241953,2925.588802934679,2729.941715856741
2025-08-24 13:00:00+00:00,6642.166549543435,6173.994018971131,5618.665011137815,5316.278430920527,5103.4956042322265,4816.193962482885,4599.428593212579,4334.8497842341785,4271.658760429364,3995.5387825708312,3834.1105577171875,3699.6457346714124,3570.915371554398,3438.672981466698,3305.557344017703
2025-08-24 14:00:00+00:00,6530.810659904535,5999.339764267446,5460.070081160135,5139.282782888487,4969.0224806747865,4669.662873868463,4450.159635271848,4244.574557437136,4149.452268172685,3954.0014180803046,3791.3545478338856,3660.46120039382,3549.110487459424,3404.5089186667246,3186.5560562673018
2025-08-24 15:00:00+00:00,6264.750737613758,6586.758999842121,6340.740868381559,6405.755030147535,5471.102626894401,5272.027093924062,5042.583075974555,4580.715537908993,4844.045267924306,4286.891922879491,4227.200669956514,4205.484608548457,4061.2640455759683,3963.155081673285,3592.0926110091277
2025-08-24 16:00:00+00:00,8397.378623258206,6488.212740195377,6020.677441612694,5674.9827896731,6345.627600308158,5956.944377756059,5646.734179955565,6028.74043710751,5160.216932691455,5852.908801704551,5582.182374861179,5228.090454629932,5323.12911496048,5035.738940513362,5145.584652129495
2025-08-24 17:00:00+00:00,5022.313677911108,5150.005606021994,4682.19305406107,4247.449291577868,4360.393896111542,4001.160109088414,3758.840489253358,3145.762929574994,3555.34106855125,2851.551629574904,2691.088261072575,2644.4631360044004,2361.052367400509,2468.6170543120097,2340.4446055978333
2025-08-24 18:00:00+00:00,3953.127728866566,3567.327242814579,3150.516056197579,2708.7984856978655,2545.9299881480038,2282.330695945151,2118.9915872645506,2048.440390855176,2040.0250870947712,1968.8380765640031,1865.7444192697876,1866.206646514096,1753.5740421519804,1624.944614989785,1775.5375974107883
2025-08-24 19:00:00+00:00,2983.789427458956,2625.6326109479414,2343.30333122678,2064.626246246262,1580.7584949333032,1440.0414196019337,1334.705181825957,1354.829549740869,1306.5980032819716,1324.1974470806163,1286.4401997394743,1323.116823627155,1275.9678312343385,1140.1650548059697,1204.1142987927378
2025-08-24 20:00:00+00:00,3177.116481725505,2515.2400722134407,2327.7451191712316,2181.9932239337577,1783.1240536512996,1700.0199429248169,1598.4236917520248,1703.6943593087271,1487.1832496133793,1653.8984382228955,1611.1078900512803,1581.2647600197815,1601.1430231608101,1486.122299319337,1430.653863205167
2025-08-24 21:00:00+00:00,3347.7188879340465,2563.0719191866665,2277.0761787093143,2107.2446785853754,1973.7051533252743,1878.478571677515,1780.6616616162719,1708.6732790065944,1574.981530141973,1573.2494260846506,1484.8791509662915,1391.8499175178658,1383.2053789025886,1399.0079892007125,1197.450275141462
2025-08-24 22:00:00+00:00,3236.7284467050486,2504.6963044466756,2134.1500343979424,1861.0630164590839,1809.026431749313,1704.4881452801565,1615.2435473861551,1406.3512870507038,1379.745947154457,1199.0745174748881,1078.0839510920196,998.2305676433753,917.9199739731557,979.6902577234141,738.2346615358183
2025-08-24 23:00:00+00:00,3088.4442970001983,2717.226978303588,2506.2248681401034,2255.8663401010745,2165.5742083473597,2047.1336176457407,1922.56450946302,1813.2619164534917,1736.4095244050986,1608.9146348485629,1539.995489797624,1500.2749377979308,1395.0792767090425,1369.2827896631825,1404.2497711273609
2025-08-25 00:00:00+00:00,2955.0284068122673,2695.6863046596154,2513.059908210347,2316.24891873026,2213.7264115309627,2089.9113269678055,1964.1998706883714,1889.9511886735127,1806.4514507224885,1717.053295206726,1662.9113678252397,1627.547384704525,1538.3547249911971,1472.9223360114956,1378.2477767093187
2025-08-25 01:00:00+00:00,2797.3543921225646,2323.3159403920254,2037.3338304046993,1777.877606050326,1688.5676668603446,1576.9219289704088,1484.3543990751023,1453.492543291839,1320.104920277612,1293.121156385463,1208.4058205857873,1174.1188607181357,1097.0805731619585,991.42971002993,891.3448537450677
2025-08-25 02:00:00+00:00,2636.8773430500914,2333.3772533689953,2135.8020194466008,1933.623088069282,1822.2115096475281,1712.1885908063523,1608.4215066123616,1640.8428640113125,1472.6597975232507,1499.4382970974584,1444.4295953843975,1422.3704242474705,1353.2558154888793,1198.7121830340802,1289.5466824141913
2025-08-25 03:00:00+00:00,2545.91743757535,2219.384806834274,2004.3242753043778,1825.529289643997,1729.375096834894,1623.176217880391,1528.7456519182597,1568.1143900094794,1393.9508709720576,1439.1297148362682,1379.6976870054168,1351.1711424752066,1295.1538344189648,1129.2940427748617,1162.4712695870003
2025-08-25 04:00:00+00:00,2407.16098903925,1952.640647540342,1619.7750594525678,1399.9300522608864,1336.981157988892,1233.365611279096,1168.392918587022,1171.1160131085817,1023.3561882274298,1041.9768471772331,961.1172547953502,921.0549823413276,871.9261593858246,725.5638608388472,746.532519958273
2025-08-25 05:00:00+00:00,2242.5001245786334,1658.2728003893426,1199.9856095426876,909.8043775780388,885.3163865058596,781.7783226704996,746.9791735205072,724.505385419834,594.260127165544,591.1171931144054,492.3791744877162,444.0737825813485,397.50694443521934,270.35335031452996,300.41908385575516
2025-08-25 06:00:00+00:00,2038.2864059678031,1639.7561242017837,1154.1881591796555,896.0081318533485,696.7208518475964,614.4829397874346,599.5652043114023,489.9276996082408,471.1670948745814,340.9541479094987,267.4848036971671,242.32269565074967,184.0355139382591,85.5722786049082,91.94330758531578
2025-08-25 07:00:00+00:00,2440.1088814195173,2093.450498132479,1571.3876992309815,1429.208792154859,898.7808093065541,864.6703542209143,869.8115061466306,656.7194119230189,721.2337187633311,467.9448514940741,408.29775981084094,384.60751524872467,342.2011328991575,265.7532823187212,77.94500571821118
2025-08-25 08:00:00+00:00,4262.436472889,3680.977816571278,3279.9820919500125,3307.715158779247,2923.139726859532,2847.764001419797,2764.102829231946,2634.901213344834,2486.029206314168,2401.412841660691,2319.2684249780577,2184.2799684857964,2201.8856927315574,2094.5287418523367,1894.8203553260391
2025-08-25 09:00:00+00:00,5346.399789173411,4545.593748612671,3892.754077811078,3730.697138396419,3453.7348799051106,3325.984826246786,3231.5345375595207,2869.3708425312507,2836.534721373151,2494.1090260899873,2323.9208541849657,2154.0739669957766,2085.8119458806104,2065.3666856545315,1732.697704811646
2025-08-25 10:00:00+00:00,6383.2960156924455,5804.0034079139805,5142.139633772393,4996.748185030454,4687.854864072229,4493.801274407517,4340.9036364933345,3850.1902630891855,3920.2344144436283,3421.6810710683712,3244.0379081241917,3062.313669793264,2949.958503943206,2946.140356837517,2551.221432929604
2025-08-25 11:00:00+00:00,7328.8583432731175,6474.620919179426,5652.137713677708,5365.665228405072,5122.6084068046985,4868.696746792048,4697.124102947739,4221.004831313818,4231.771390486872,3770.58146540718,3539.809891120298,3332.497070346515,3211.1450838415403,3172.875061783445,2755.3920048973814
2025-08-25 12:00:00+00:00,7763.874585423284,6902.331233470271,6055.890729343417,5643.211606959536,5457.160220192709,5147.178736281821,4943.8899474581995,4543.773302399808,4489.857586865932,4094.1464502415693,3856.6728049570665,3660.598569827729,3515.6444842844758,3419.1196776428296,3148.756559577574
2025-08-25 13:00:00+00:00,7681.08302199412,7062.728663232971,6274.057030071141,5841.80595128877,5622.211800150253,5276.220635286838,5049.373976589763,4692.207471149704,4661.096700495626,4282.495862230273,4080.593527601399,3914.9995685724207,3760.110056728714,3633.101940305154,3396.983308856914
2025-08-25 14:00:00+00:00,7307.064213012145,6421.669324939041,5501.129304224753,4914.197568163716,4783.58110868814,4424.444121749639,4233.438602110949,3974.6421220655575,3876.122541675464,3620.309404460091,3398.9299636092364,3237.910198558111,3105.9817342991955,2958.689461391583,2668.685865993775
2025-08-25 15:00:00+00:00,6568.476105812952,5899.220331005621,5094.1236594241345,4505.345752665096,4470.396269513039,4094.5826146610634,3895.5974699616418,3738.0157526155235,3622.451996413569,3459.9692751633556,3289.7462317712925,3152.1930886421833,3034.205556021756,2879.419080500891,2754.1517162328746
2025-08-25 16:00:00+00:00,5790.766417095001,5683.532449434781,5238.529040513349,4863.631088785747,4858.966633893033,4477.1332156978315,4224.051020788866,4142.833322656916,4063.5959206493426,3968.0446384173483,3894.159690703891,3790.058402174378,3691.48033489153,3538.7047465124124,3531.2740166162985
2025-08-25 17:00:00+00:00,4789.939902917031,4622.895765356203,4258.928496172011,3870.073267943495,3955.242284969667,3600.407751378363,3368.0417264229545,3372.370416981954,3264.3640797213593,3276.659063318206,3218.8266513067792,3140.9358973587223,3060.9629740161836,2922.1580740142235,3010.5507935137066
2025-08-25 18:00:00+00:00,3266.4131964852277,3122.0432600317436,2769.814127351674,2331.304931199302,2238.27094757092,1973.2879536192559,1815.4312228994168,1814.0224341276407,1788.9738773177305,1758.2268916539397,1727.3666349464038,1729.1474010257152,1635.369194823892,1531.5548110347663,1649.8395741912464
2025-08-25 19:00:00+00:00,2247.7956267176924,2138.480659045141,1891.3140558920277,1568.8816153567823,1183.6166431624588,1034.7530171154503,936.4001792975541,980.0097189323642,956.5592799902952,956.2551755193272,976.6827686877441,1023.8848910715242,968.5885868648402,873.2383826486475,927.6743102855398
2025-08-25 20:00:00+00:00,2247.0758588374156,1768.4247472861607,1542.9237105394277,1302.8856508239915,990.3607727400304,903.1495476605705,830.9267188868398,942.0803516600718,777.2744149064893,906.2617424368727,909.5238007689259,899.2538277999847,907.4791303036181,839.1906538352268,736.0611021663208
2025-08-25 21:00:00+00:00,2335.2220854732586,1804.530361947669,1536.806998432614,1323.3061812289307,1211.3362629277544,1123.7798418509337,1052.8740246732632,1008.333645643972,923.2491405142791,904.3207267320904,876.8600623090679,814.229995597183,803.2378184087429,849.0951239843125,622.8170991663428
2025-08-25 22:00:00+00:00,2284.7004163616657,1873.95163985806,1568.0255829458038,1327.496212556107,1182.2752744253085,1106.1453457368334,1042.9491560540846,846.3737234155487,886.875956318785,670.4464769506012,623.5862348200535,579.509452968392,506.30736611949396,596.3145614802124,322.0435001017686
2025-08-25 23:00:00+00:00,2539.8151210743963,2156.7670228773786,1935.205803054123,1677.070862888606,1635.2346089386629,1535.2956754917686,1438.4842149271644,1385.7687205404945,1273.5569054969747,1204.210637610231,1167.5813720052247,1117.2560494419668,1045.209735218581,1044.6796694198347,1005.6819582858079
2025-08-26 00:00:00+00:00,2440.582772929367,2374.2046255612586,2208.69707134692,2029.6880944781806,1933.3053683767284,1822.6615202099783,1711.8795587191635,1585.325296814175,1577.3735421036763,1403.6410354944455,1386.8021814448439,1355.896451484965,1261.0857465554,1256.9362799164956,1094.022205547466
2025-08-26 01:00:00+00:00,2535.615741625741,2225.96920432397,1965.3882505712681,1739.9760672441116,1641.2174290879411,1537.0104419700438,1448.907512478363,1380.9732364430529,1298.3476767131651,1211.3915509372528,1159.24470511033,1123.441645174309,1046.5025567113553,983.5368064814029,827.5996600447688
2025-08-26 02:00:00+00:00,2666.3462271358876,2518.6934289599885,2372.265385833103,2231.7420577649464,2101.3611079409056,1992.2953499468058,1876.5970620095613,1871.6570574355792,1740.6318978978816,1715.3787869534826,1685.9571701972236,1656.6830854610816,1587.1011884870131,1462.2867329036126,1495.014650215162
2025-08-26 03:00:00+00:00,2866.0567914602652,2696.0071776687037,2558.324674032927,2464.904999384591,2338.970985071508,2226.026513494493,2102.052351132508,2100.5652258852715,1953.958503473339,1949.454689362381,1909.2569328045793,1869.6950060203017,1809.5108283329719,1661.1052369328245,1666.3606111675617
2025-08-26 04:00:00+00:00,3115.953026252435,2869.425384939648,2701.378703341812,2636.4663422360245,2528.807074097953,2409.1354127384984,2280.8056659324284,2247.7253829105903,2110.0354965910738,2094.766946829921,2032.3742967448998,1977.1077237644568,1921.9746313545838,1772.6521953843549,1787.726584558899
